N_POINTS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
1890,136,A,A,6901997,1,19.1,,1,37.071,,1,29.734,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1891,136,A,A,6901997,1,20.0,,1,37.071,,1,29.733,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1892,136,A,A,6901997,1,21.0,,1,37.071,,1,29.734,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1893,136,A,A,6901997,1,22.0,,1,37.071,,1,29.733,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1894,136,A,A,6901997,1,22.9,,1,37.071,,1,29.733,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1895,136,A,A,6901997,1,23.9,,1,37.071,,1,29.733,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1896,136,A,A,6901997,1,24.8,,1,37.071,,1,29.733,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1897,136,A,A,6901997,1,25.7,,1,37.071,,1,29.733,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1898,136,A,A,6901997,1,26.6,,1,37.071,,1,29.734,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1899,136,A,A,6901997,1,27.9,,1,37.07,,1,29.734,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1900,136,A,A,6901997,1,29.1,,1,37.07,,1,29.732,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1901,136,A,A,6901997,1,29.9,,1,37.069,,1,29.721,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1902,136,A,A,6901997,1,30.9,,1,37.063,,1,29.693,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1903,136,A,A,6901997,1,32.0,,1,37.063,,1,29.312,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1904,136,A,A,6901997,1,33.0,,1,37.003,,1,28.126,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1905,136,A,A,6901997,1,34.0,,1,36.972,,1,27.07,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1906,136,A,A,6901997,1,34.9,,1,36.961,,1,26.702,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1907,136,A,A,6901997,1,36.0,,1,36.949,,1,26.341,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1908,136,A,A,6901997,1,36.9,,1,36.954,,1,26.177,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1909,136,A,A,6901997,1,37.9,,1,36.947,,1,25.983,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1910,136,A,A,6901997,1,39.0,,1,36.952,,1,25.79,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1911,136,A,A,6901997,1,39.9,,1,36.95,,1,25.531,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1912,136,A,A,6901997,1,40.8,,1,36.928,,1,25.348,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1913,136,A,A,6901997,1,41.7,,1,36.925,,1,25.288,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1914,136,A,A,6901997,1,42.7,,1,36.932,,1,25.136,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1915,136,A,A,6901997,1,43.7,,1,36.934,,1,24.976,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1916,136,A,A,6901997,1,44.7,,1,36.932,,1,24.819,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1917,136,A,A,6901997,1,45.7,,1,36.928,,1,24.726,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1918,136,A,A,6901997,1,46.8,,1,36.926,,1,24.673,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1919,136,A,A,6901997,1,47.8,,1,36.927,,1,24.552,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1920,136,A,A,6901997,1,49.0,,1,36.921,,1,24.359,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1921,136,A,A,6901997,1,50.1,,1,36.919,,1,24.305,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1922,136,A,A,6901997,1,51.1,,1,36.921,,1,24.291,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1923,136,A,A,6901997,1,52.2,,1,36.922,,1,24.227,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1924,136,A,A,6901997,1,53.2,,1,36.923,,1,24.192,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1925,136,A,A,6901997,1,54.1,,1,36.917,,1,24.08,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
1926,136,A,A,6901997,1,55.1,,1,36.91,,1,23.986,,1,1,28.662663333333334,-65.154545,2025-09-08 09:06:30
